VARIABLES  =  "X"  "temp"  "u"  "pres"  "X_H2" "X_O2" "X_H2O" "X_H" "X_O" "X_OH" "X_HO2" "X_H2O2" "X_N2" 
 ZONE  I=438  FORMAT=POINT  SPECFORMAT=MOLE 
1.083333e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.833333e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.583333e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.958333e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.145833e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.286458e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.375000e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.458333e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.500000e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.520833e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.531250e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.541667e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.552083e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.557292e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.562500e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.567708e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.572917e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.578125e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.580729e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.583333e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.585937e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.587240e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.588542e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.589193e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.589844e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.590495e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.591146e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.591797e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.592448e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.593099e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.593750e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.594401e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.595052e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.595703e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.596029e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.596354e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.596680e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.597005e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.597331e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.597656e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.597982e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.598307e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.598633e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.598958e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.599284e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.599609e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.599935e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.600260e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.600586e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.600911e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.601237e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.601563e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.601888e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.602214e-01 3.676556e+03 0.000000e+00 4.762432e+07 6.666667e-01 3.333333e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
